customerID,gender,SeniorCitizen,Partner,Dependents,Full Name,Email Address,Home Address,Social Security Number,Credit Card Number,Marketing Segment
2223-KAGMX,Female,0,No,No,pgblElmTUZ,EcBWbuhxVN@example.com,joferQQQIODTntb St,dwr-tI-pjby,EUFTebDfBcBbrIRk,uNMGhAUgQl
6507-ZJSUR,Male,1,Yes,No,bpQoaGFOfD,jvOpbqNhJt@example.com,VtJXhpLpqeiOZaf St,DYI-au-wrCZ,kYxCwtBIzkbxUFKJ,RGOPfAeFKO
9408-HRXRK,Female,0,Yes,Yes,nTgbnSYhuR,kHMxSXJueC@example.com,oDOqQPdnyMcfXlc St,gFH-uh-hhyN,QaTmLyGBnDbIPcYU,QTEvNqZjeF
5593-SUAOO,Female,0,Yes,Yes,wskxiWgxwL,XjiAgnLeKD@example.com,HFdOeSZctAPGWuu St,Gjc-SL-amtP,NvtWSIWVKXZTGGdC,QLtKeiDCxY
7321-PKUYW,Female,0,No,No,WEopVursbM,gtQQqZfvJm@example.com,ImVIHQuYbuldoUr St,qCw-hp-rgIe,TpNdFdFOdygbcfyE,emhAVsVjLD
2833-SLKDQ,Male,0,No,No,KOhLvjBlae,pzjmEJtusI@example.com,vbQeScIwlFYGjes St,kCe-EW-MfMd,lRFnmBoSSIstTBKQ,rpIsALFIwD
6766-HFKLA,Female,0,Yes,No,hlzzPnkZtQ,hDgBiBQVVH@example.com,xZEahOuRxZRxEuV St,nQz-VG-qcOw,luhFOlTDIFgcYmJp,VemvjVszQE
7595-EUIVN,Female,0,No,No,RGwAnzVoWK,CNRrFnIOfi@example.com,mAWlCVRptWYwSXY St,CUT-fv-lKUw,BqAdsUrRZnNRucrT,mHdIzzQqXX
7617-EYGLW,Male,0,No,No,TWbpPetlET,lGDCNPtBWh@example.com,EoTjcaRdHJANkrm St,FTH-Tv-xmHs,dmErtnXdeVcVFoQy,PJbThizxye
2026-TGDHM,Female,0,No,No,rkKmcdkLSB,mLSIFslfPR@example.com,QnPHKQcGgIwpbBR St,Qyt-SJ-URBS,hEWTBcPcUhzlBIYb,XnlCujttPr
9220-ZNKJI,Female,1,Yes,No,cmIzOaBmKk,MwmnPKKbhH@example.com,RMcZaoPcJrgQJsk St,xmF-fk-rjsl,hJgAXVlmiJlQLKWJ,vJoYRAJQZp
4030-VPZBD,Female,0,No,No,ERZzwPRqfA,bdumhhotmo@example.com,wvOeIpqYycgqFAx St,RCX-Ti-PYDO,hLliTezNXEnKYJzO,HFBCdrDhkc
2226-ICFDO,Female,0,Yes,Yes,anBDLSpVVL,bnxfpYGAMA@example.com,ewgoUZRVLhvOqVA St,vGK-eo-eBbS,yoNeixLwZYLraCJr,ZNrAvRDWMC
0723-VSOBE,Female,1,No,No,tRJwPPoidT,eJHRAVFQWv@example.com,xzjaOjBItLxhplL St,BrC-re-roHU,VBbXEeSHxgxBQyIM,VdjibJVUsf
5529-GIBVH,Female,0,No,No,PtKcwRvnVx,SqRFShnIEA@example.com,hnbiheHAgMeTWkl St,iOM-JX-kPkH,lbQwOameZadJJsPF,XxMqQzioEo
4187-CINZD,Female,1,No,No,TORvYOArWz,OFggdqQrAa@example.com,ZnPIlOignvpSvEu St,cyg-vJ-IWHN,OxbGpzKjBfjhzfod,XtTHdLWOpy
9992-UJOEL,Male,0,No,No,RydOthbwlZ,CncqesCPwR@example.com,MQehLQLQLGQFAUi St,eXw-yL-PCwt,YzeasRGQQLvwdRsE,ZZavUqCHNi
4741-WWJQZ,Female,0,Yes,No,ABmOiEZWzf,aTYOznQrJw@example.com,rHqMPuqsmVLUazd St,bGs-nV-lnOn,ZGDxJGIIKpIGhTry,wbsYgJbFXt
6625-UTXEW,Female,0,Yes,No,tNLHFhesYI,yaiPuiBvXN@example.com,jTGTVfpjmGSCxWV St,qBB-dY-KxZk,eLGNZNYePmKOPAtP,monwOKkEcb
6818-WOBHJ,Female,1,Yes,No,uHHhBdaDFk,cnxhCiAycq@example.com,MHxZOcPlJufkHBs St,Ssu-un-lHYd,hEkBoDdtLEywQXOD,nDpYaRvRoZ
6244-BESBM,Male,0,Yes,Yes,LXZEgBjjTg,zSGMwNQHev@example.com,yowhcsVlxfljBHP St,VbT-Tj-DvXV,XaCHaMGEwjBdXIcc,otyMDuGNlU
1004-NOZNR,Male,1,No,Yes,rrmXiAwOZD,DJAXujpwBv@example.com,JuDIaJvITNSZKqH St,RyL-hd-LsLG,yiLKOVfLfPhAKkWL,YmnCfJNMsP
1251-STYSZ,Female,1,No,No,lncsbwEdnD,oJgcrRLcvt@example.com,BKRAZCtmLSPaFuW St,wbY-yP-HcCM,hFSTqKvFQmeYbCMC,LelYUWHUCM
2612-PHGOX,Male,0,Yes,No,KWkBkGieDd,ZvYnmuFwRQ@example.com,EpwaflfRaxsEjGU St,ICb-Ze-Mcha,djKHTUxdOPjvFuVp,jkweAdaRhZ
2408-TZMJL,Male,0,Yes,No,DvtPjfWaBv,kpfonNUonZ@example.com,BqYLTZlncmxNjkC St,eTm-iy-cbbJ,JdyIzpPRClrCgest,XePNddeJYO
8480-PPONV,Male,0,Yes,Yes,OpzeYfyDZy,wmqbkEjKqy@example.com,wYaJCxYvwNeIonm St,xWK-yb-xBXj,PQRicnrFtFwHTJZJ,iVmvRIqhMj
8780-IHCRN,Male,0,Yes,Yes,GKfyuOgxOc,qucshUjKjT@example.com,xFJyHzOTSCyMzIS St,ovM-dw-LxSQ,kYykyWXyJuTcdDGh,toGqnJsASk
4598-ZADCK,Female,0,No,No,YQoasbpgvC,MmtFvqzmKR@example.com,VDdDDJMtrixqneM St,eBK-Ru-Tgiw,iafIjKhtqtSMZlZW,VlQKKrbfjQ
1257-SXUXQ,Male,0,Yes,Yes,CVzPKmlNWN,HtLjvJCrqL@example.com,xzDPtOfqPWIysVS St,KAy-jV-HWsB,JyQuUlsRmYmRZAmQ,gsWKaMONAt
9681-KYGYB,Male,1,Yes,No,tjDaJsmrRN,lebIyfnHAP@example.com,edTWZJxENiKChbq St,eAP-YG-hmzo,pkvDqFYAlmraaNlW,xsbADOhnXv
7182-OVLBJ,Female,0,Yes,Yes,KIEZXOjhkJ,bSduBZXxdB@example.com,pKtlXoXIpZEBsQS St,ljv-Iu-udki,TlvOXUyOgkUGqUws,dkeeUHgJBh
5095-ETBRJ,Female,0,Yes,No,hZpsiYciBR,iYcEaOgvbT@example.com,CCpGDmkGFOsTNXc St,JMK-gp-OCPx,uXIMmPswSjoUImSq,xYFpdLxJBe
7005-CYUIL,Female,1,Yes,No,ZuNMXIfznx,IfyimXxFAF@example.com,RHObNZXTSeChQAJ St,WcP-Sb-TTDv,tuyUqvTMWLAvcItN,yQGPkQvtOz
4821-WQOYN,Female,0,Yes,Yes,wrfDKdyqwY,GaxulGukQs@example.com,ZSYKHIHaIFJoKlL St,qOg-xN-atHX,uHFkFNUerDTOGGPZ,PxhhNbfdGr
4730-AWNAU,Male,0,Yes,Yes,UVKcVewqCh,OOlypODLtd@example.com,GaYkSWKCCuVCzQB St,cgx-Qo-rIHo,oPNrwRdmooohSTXP,MYENCnyGcU
3452-FLHYD,Male,0,Yes,No,PFJGeLkcer,PvtxMFymlh@example.com,uFXeGZrYSHrgcyy St,ZSC-Yr-GecD,oXFxseNJwcrvBxko,GkDTENQlwu
2388-LAESQ,Female,1,Yes,No,AnBIwoXbyv,CJcbcAAqXW@example.com,aCFdNxlRvjMmEIq St,UTp-Kw-PBiI,JzfZixwxCgdZXqiM,LbsEvWiDXn
9531-NSBMR,Female,0,No,No,vqWHShGWQb,wdDDdkOViw@example.com,IeNWFeOIffEKhoG St,ACX-qp-WOvC,mmGyObwscHEBExcT,gCOXJiuytu
6260-ONULR,Male,0,No,No,kXMHtXVcek,poBvnSzzVX@example.com,HTFUXnEFhmVcRcP St,QKk-wU-jTaO,sfFFrwLTzROjfKAt,cHMxYzyNBC
4389-UEFCZ,Female,0,Yes,No,QKlGgLTkiT,edrTUPCCne@example.com,RdVBDGZEbSQEcFs St,Fyd-fz-CMzv,WgXADcAbmxQlhwMz,ZOPuotTNKr
8711-LOBKY,Male,0,Yes,Yes,hSFPKBKBTR,HcWKTtMHTY@example.com,QHnGaDwTLTdJqyi St,REn-AL-LBUv,OjDacJvhyoMjmAFs,mnvMlNaYNY
9134-CEQMF,Male,1,Yes,No,QQHzMfkOal,TPqCuvqVJb@example.com,qVxbvNhnhaIWShZ St,alc-fo-Ztzi,kwBCgDKLQnBDTwhQ,lzfILxHTnT
8985-OOPOS,Female,0,No,No,eBzZiaNikQ,nsdjWzwUwu@example.com,SFXQbZaqWyMVnvb St,WpD-eO-BuDF,iZqPlvfVerxQDOqn,HDDfikIDxa
8800-ZKRFW,Female,0,Yes,Yes,qLTOCChvqM,SXMidsEqnN@example.com,dUeWkjRwcseusCg St,gQt-Hp-XlIK,DhXPBsUTYmdMzlvy,YgWUyshumH
2616-FLVQC,Male,0,No,No,cdQKaykyTs,eIPyYwxSVv@example.com,cNLrPPJpSXSRtiI St,Xps-cO-DPPz,vtKMQVyyztiJXYIb,nqOdlLKtJM
9968-FFVVH,Male,0,No,No,SayhGgfTYU,HgPmmoZNlH@example.com,viEZdLYpkLvaIEL St,frB-qG-vvTz,cCXaCfHHeUKcXutc,QnbwhpYRwk
3108-PCCGG,Male,1,Yes,No,cxwUTSENTf,SYixDsIiMj@example.com,aULbDHmAFzEwecP St,qde-aC-SKCI,XJrSQIBBOnSsqluo,thlzrWxavz
7993-PYKOF,Male,0,Yes,No,qfxBKBjgdn,aeCcyNQPJD@example.com,WFakSGoRgXXjGvt St,shv-ZM-VWjn,uAoaUMVXurKsKrOA,QYMWXjROtV
8390-FESFV,Female,0,No,No,zhwRyUQJLs,pjFxcWsKZE@example.com,QskokfGAVTalEik St,BJF-xw-raqC,NnGyrGWUJzDkpHuM,HFhawqElXj
3022-BEXHZ,Male,0,Yes,Yes,uFkHUaeuqa,lsMNcPjKIq@example.com,gfuUnvLiULPsXAO St,nep-AA-AWhN,yDTPXuTVagwsPLlT,CbvOpLRPQp
5027-XWQHA,Male,0,No,No,bdYzOoavXy,YePxPjjOIE@example.com,UIgJgdtBDRMWcRj St,wmT-BE-qASM,ehjqRykbayCKaZgj,dLVaHnaRwx
6248-TKCQV,Female,0,Yes,Yes,lMbqxphBaB,vxzuKYWvzq@example.com,WkfxRQxjBCeFPfO St,Xmb-Vs-qJrO,AVxlPAechNCEdVCM,zkCvGDoVBF
6729-GDNGC,Female,1,No,No,bCOirDtDZl,EQFjCAXPLX@example.com,lETmQTfeSBJnEDg St,ovy-gy-wNPy,ZULssTFjeaMvZOMp,JhEocoEeiR
6198-ZFIOJ,Female,0,No,No,XpZdgSNdHc,rpMfLEYduS@example.com,BuzwszRKiCBtLKY St,kEe-Th-PfZj,rXiCRXCThdQHWtUZ,OMjSkQUfTP
5989-OMNJE,Female,0,Yes,Yes,JerGONHJAQ,toukCrMlPg@example.com,jKaGAoIbmyhJvwk St,oJN-pX-bCyT,rUbwQuqMuWQqtbba,lThSONVahz
4566-QVRRW,Female,0,Yes,No,AjaIJRBQgq,rEAISjBuvD@example.com,DPpAoElzvRgzzqW St,ahM-lH-LqPT,sllJLOxqEuSJWZzy,IlbhQOdOMk
1291-CUOCY,Male,0,Yes,No,SHiKjgEegA,CydeIfigUD@example.com,MbMuPriyUwgwUYg St,PlZ-oE-qaTa,OjfoMnZghRbNsMCb,dxClXprffF
9795-SHUHB,Female,0,Yes,Yes,ApaQGzoaPN,FSYvYKcMTB@example.com,qlWRjxvrAEKvbOa St,QCJ-TF-FBCG,FVVFigULRkuBZEfN,BAVOlIMeBj
3230-IUALN,Female,0,Yes,Yes,LJNfJXPmlu,WNJqyMqeIp@example.com,dQZEaPbTInyfXuz St,Rou-fi-OZXy,kxtjHWRYiNlCSfUo,vRWemGuitS
0042-RLHYP,Female,0,Yes,Yes,tSPTkGtYaK,PXRphozVRs@example.com,EDnqUfAeWEpvQBC St,CeT-sm-CRJQ,QoqxslDEeEikrLuq,hGtacSwpII
8519-IMDHU,Male,1,Yes,No,LappSYvuoI,RNKibQGoUA@example.com,CjwUkGQFiLeOcPN St,dQV-mq-SZtA,gkXevUgmpphcHvut,UbgBkhektL
4945-RVMTE,Female,0,No,No,PrnVqFDYqc,VqgwEpZuEH@example.com,ZaUSNszbZIoFtvV St,ifK-zd-BFgk,vVCbfJpdHEFuKcDo,gwoMPJCvaQ
0201-OAMXR,Female,0,No,No,QwixdNaaIP,xvabMZtwbO@example.com,WvAzrDzNjrlRLUu St,HNy-oR-hvEV,jcYQtQHTZqleQgnL,VFTjhfiSHA
1866-NXPSP,Female,0,No,No,bdbGyGBpmN,IVemEQFFSk@example.com,enKPJURUMNoetUz St,tke-cg-wRTN,KpQhKZAyfKHcqqYS,iFgttDABrw
3372-KWFBM,Male,1,No,No,BpqCJOgsMT,HDJOVdnzza@example.com,xwoGOisRJLPNtrB St,sXl-vV-skZu,hGJOxszwnyuETzab,yctYBnaWgT
7831-QGOXH,Female,0,No,No,XSeOPpYHQu,YRXKaqqVJb@example.com,bpddueWSokxndDv St,fie-Ae-MVXT,xYGINxkCqVPfsmry,JpXSTjwJCi
6393-WRYZE,Female,0,Yes,No,eSGgZAMgUH,CdVmEJdiWF@example.com,nbqvAtaZUQXOhKV St,cAp-qd-wGBB,JRylohMrUXBIaXLa,WXlpqOmcuu
3941-XTSKM,Male,0,Yes,Yes,GByqhwgDQR,TWufFSlzHU@example.com,CQIZRkcRgkIhxpP St,UKw-cD-rWoR,mbjmGxrBjzsyTFOh,lKowwCQrny
1661-CZBAU,Male,0,No,No,kagyQcwebB,QLVrAJRZfY@example.com,sYaHbBnxIEWhcXN St,YZJ-OI-ihoS,XLNxgJJWHxOiVuUO,sNoOeMjiVx
6599-RCLCJ,Male,0,Yes,No,YRDDqYrlVy,RYgLQOAchR@example.com,UYrKOjFKnoGTaKD St,Qjv-MG-AXMf,jHkijWoNBjTwqSOB,PYMZnczwwB
9831-BPFRI,Female,0,Yes,Yes,dApcHNDGXv,QYttykNyQX@example.com,GbGaXaGRZDfdJFo St,xof-nM-WVfk,zukYFXtleMzQePJO,aAwdzgjtPc
5158-RIVOP,Female,0,Yes,Yes,QgSuoTlmYu,jsfgmDpEuX@example.com,svfQmooSRxxnYnl St,EwS-Jr-edqg,RIAIuXvaVrErQcMj,KcfLCwkcgH
9788-YTFGE,Male,0,No,No,hPyrBpxQPr,OFSinehllV@example.com,FGpEKQfuglqedSB St,PRH-BC-IJrE,TjaVhvYdBhRueJQi,AsKsefdZuS
9277-JOOMO,Female,0,No,No,QnrZxXGFzE,CSQDsNXogl@example.com,sehAnbwWvWvxCzJ St,dGc-gW-tiWn,KnXMyrRHFNulkwsM,MnbSqEosVG
1907-YLNYW,Male,0,No,No,eEgDHeKHbR,dkfyfXhATw@example.com,MPOvfSYgssijjtO St,dEm-la-Doel,qZfLORorYxuFOjfB,DmtCXBPmYA
1725-MIMXW,Male,0,No,Yes,XxRXtDEFsu,viMLoDAUTs@example.com,JcNQwVBjeNTajXx St,hiU-HH-OOQa,AswZhLuCllnCJuyY,xfNuAcxDEw
8947-YRTDV,Male,0,Yes,Yes,QfCDQEhtQA,cwJOpKbzMm@example.com,pqgxqlxckRvtMlJ St,Plt-Ce-oHmS,rqawuezbnLbuvhKT,cQWcJVNYas
3161-ONRWK,Male,0,Yes,Yes,AhVJIHbWMS,HmfjbIonGK@example.com,ePgmVPwZWQmuTnt St,oVv-dv-JbZF,EAjPJnuSduglTCsg,gdRZfTHhhl
0114-RSRRW,Female,0,Yes,No,fLBaGpOsRY,avodSOyvSW@example.com,FWkNSscjjhYiOFx St,XJh-GI-nNqY,WhbokknATdxmdwaC,JeGEgXMOqA
4565-NLZBV,Female,0,Yes,No,qfiroWEIrG,uKyzWPzKlB@example.com,qSBELWURaDmwQCx St,yKb-ON-lnnQ,xgbKCVYTaDOcWLGg,jLxZTPjrPD
0031-PVLZI,Female,0,Yes,Yes,sMSsEHPfbR,yZIVIJifMT@example.com,bHoItZuBKSPbNwr St,gYz-CA-GfVv,ZUxrrnmFZyVHueMp,TaPKKzblAI
7206-GZCDC,Female,1,No,No,ZaFzljVwCd,AVZOXRaUfX@example.com,nyDewbvKwgdEcOm St,sNY-Iz-Dgti,wxLviKmylgVOifPP,YFkSrWfgCS
6682-VCIXC,Female,0,Yes,Yes,cIhVmrcdqU,ghaOFpGmVP@example.com,wyjClVOAFuTvRtX St,nCa-QL-yHIu,RUgjYXNaoVOYjHUp,ItbaNgNoms
4791-QRGMF,Male,0,Yes,No,cCcbnQnxzI,AnToMOALEd@example.com,zJbdsHTGYDaIPWW St,ges-Li-wTSD,LhZKWlbwSsHhlZjw,IfmnWxyZBv
6475-VHUIZ,Female,0,Yes,No,IgoBnWLEeL,uiNmtEyVeW@example.com,vOuZSRJhqTLqETu St,jpe-Ti-FGST,TxYNumGlQcHCyWNY,ctybbpSNWP
3910-MRQOY,Female,0,Yes,No,IzqRAhedlN,RBHMrAZXRo@example.com,hwbsHeYriiprzBX St,DDo-ea-wGKd,XoXIYUJlihHBostU,ddzHfOGPgI
0661-WCQNQ,Male,0,Yes,No,OrurMwqkmh,HRKdcGqPrL@example.com,BPwBSSqOzPTWdPj St,AJd-BL-OnSv,SxdpSZuYtTvtzIrI,FYUVBDBRZU
7537-RBWEA,Female,0,No,No,phaNWtQXUa,kHAqhgqfLu@example.com,ucRQwxRYHnwhwNU St,Vnj-Nr-LoXQ,gWZIjYBHWRRNcOOU,trgkZAXoYI
4656-CAURT,Male,0,No,No,NSLXSzvxgJ,RExXZMnZln@example.com,dRepkYOGSYJvJgr St,ePZ-qG-TrLm,JJOJQlgulJerkodt,YOsUrGzrVO
0121-SNYRK,Male,0,No,No,PLkBDLhEQz,HNrUdiNbMO@example.com,iqdciWyEyCgtgIF St,vrS-om-hnXt,VDgCRcxSUaxuVOZc,yzoMHbjbWL
1768-ZAIFU,Female,1,No,No,MbPRTRkYpo,oWSOEmAyUY@example.com,cEdKycdwVCRhFSM St,uSq-AK-yAKz,wDbyhttiYZLZAimp,hXvlMbLwlq
4671-LXRDQ,Male,0,No,No,lEkRQJklCB,YsgWGmCbtB@example.com,DeOPGntnYhCpIxH St,lit-fI-OEYp,ncwwHMkOsIMytoBe,ivEKcHsPyT
3733-LSYCE,Female,0,Yes,No,aEpNSlRJyP,jwVfjYzADd@example.com,qjibxfVCKTzdZuo St,eYE-PS-yfia,aifgSjBTIywfpLQU,CWJiBLeAVJ
6265-FRMTQ,Male,0,No,No,wFIKmlzAYs,ntrLneLmHI@example.com,NPBUNgbIXDAYdvJ St,EpU-UM-AwXk,VlCUNjkodfThluSd,icBARxWitk
1934-SJVJK,Male,0,No,No,wOSHHRQgwG,vNvOPmyUbx@example.com,PRAnRYIWNzcruYI St,zhH-NA-OEpo,WxbDvpalquKYiFst,lykevFjbpy
3838-OZURD,Male,0,Yes,No,fIVvNbgxsj,TugrbBLNun@example.com,bPdrIrhjSyCrpiZ St,cFH-gW-IYHZ,haOcnvDEggLeohoc,oeXSVLBVvB
1371-DWPAZ,Female,0,Yes,Yes,RpaKcFHmAL,xeZANgDQDP@example.com,AukdUndOdmuvdvY St,Fye-wR-OFXv,vqUbDxvyCjZAxtkq,AoiwpvtrLx
9269-CQOOL,Male,0,No,Yes,MpLwGsxLpj,jXhioEynct@example.com,VQKfNVqryySucbZ St,dNL-Gy-ZYsp,NLujuuKQPpVUdgwT,LiGkHGtoeC
2017-CCBLH,Female,0,No,No,xDVvJGgfSW,UxsnwRQkyw@example.com,VdWjoWYseDaYvuy St,zvs-Ub-LNkM,VYApLBexBUEkhDNE,ozsqFWQDmH
7690-KPNCU,Male,0,Yes,Yes,aijbRBVGza,iuUoKYVqzx@example.com,kswgIrRYrgbshNX St,yzZ-KE-QpaR,BGHRkSEMsNNOHtMn,ebwqrDJOcI
0536-BGFMZ,Female,0,Yes,No,AxvMBeqYIF,wmCbGddgSz@example.com,ymWuWxuhXLqymNy St,JQw-Ki-xwYZ,KBnOwKtTsdfOmaJv,RxVIAwwORk
2293-IJWPS,Female,0,Yes,No,wMGrliaOEg,COYeLeIHqc@example.com,EHDkwMnbrGjFXSc St,RtW-Bx-tZoM,CdwDjuPtliKddeXR,IuEdnlpdBC
2845-HSJCY,Female,0,Yes,Yes,tdIBiwhaba,ShgFFgepeb@example.com,OPlNGbzEBWOYfUd St,UGt-JZ-JLCR,TyYhnTjpKFeRaudV,zbIieLfNvX
5469-NUJUR,Male,0,No,No,RorRSueKtO,xSgjKtgMsC@example.com,bDbhTJZKWvGNlfF St,Lvg-rS-KFTl,OtSKyWRLEQhGXpWW,quGJKGyHYw
1184-PJVDB,Male,0,Yes,No,xfLexqlzGU,JrvGECfCdb@example.com,yHwuKWKLKxRWXpg St,Nfi-Gy-SBvI,skrDFYsxqDpKKGgl,TWsFDWwIXl
2625-TRCZQ,Female,0,Yes,No,gRPJeTtGHq,SrbbHBbRzr@example.com,YCyUZoRoSRyXTnZ St,dFJ-Mh-KFsl,FzJIbRVQuKQzYIoF,KNedJYmcsE
4102-HLENU,Female,0,Yes,No,LvXPSlKBWc,HzraijdXTS@example.com,SKrLAzCyZSoaZNh St,oMs-Rq-qiUK,kUTZKjakwtlGkFZY,ixLwHjtCUP
7266-GSSJX,Male,0,Yes,Yes,mdELYUrYBT,gWHwHJRGHD@example.com,FpYXegNoHoTjbCZ St,Jaz-bs-KfHV,amxjkjqaSrkBgCOi,cNWgMREsqv
7722-VJRQD,Male,0,Yes,Yes,ZSFxRrvlwU,WksglZRpuu@example.com,WJVJjTcbzOAeFFs St,qMq-ai-gWtE,SjWjReuEKOAupvQD,beyaXVqGfv
7073-QETQY,Male,0,Yes,Yes,cMNoKZzDSn,xleTzjmahC@example.com,gtWURANfGoHCcQx St,ciE-kE-yLKB,hLnZLCkgWXkpaqnz,HgaHkDfAXX
9415-DPEWS,Female,0,No,No,VOIaivKWuL,ZRfXQlFEei@example.com,umMkksNgLzddCBO St,lBx-rv-yMUp,QzFcmiqrqfKjVoBQ,VFPoobMbpW
5624-RYAMH,Female,0,No,No,vJrYVKegfi,oUWDyhcTaM@example.com,HgikhusodKRTGYS St,PgV-rL-QxrR,pnSwKSdWamrLnWWg,jYHQZIDlQd
0196-JTUQI,Female,0,No,No,iZXZhtfPFa,xXVhUvMAvP@example.com,zClVJNoNVmWGVmU St,QHi-Ev-mkIh,DFDqyzOVMVsnRVxH,SVYuEJvZin
7130-YXBRO,Male,0,Yes,No,OnMEFRGyWP,yUiiGwRgqy@example.com,iuZeYqghDYaHpMP St,MkQ-dQ-QFgN,ZRGQLtAKBjejgMrI,tYoHTzgYsS
9272-LSVYH,Male,0,No,No,YvzoehZfSR,poxMGnvggd@example.com,IcmekqTYrYJBmKO St,uRJ-be-xgvT,rSiKEFfKpUNTWzxR,UIPCBtgYFK
7943-RQCHR,Female,0,No,No,TcdGbMZWuJ,tZhHMKcUMe@example.com,UWTypQLUMFgMGtX St,svm-ku-aUpo,rYBTYACPyrfMMWKY,MATXlrHVTc
3793-MMFUH,Female,1,No,No,FMfwXLbLZY,mAcWjdEBdN@example.com,YybIIbAwoQXluAC St,sjX-Tw-XaRY,xEDsRxXLsKTicUaF,tfqIMmzHpb
3249-ZPQRG,Male,0,No,No,vWEvJFvLPo,aUCuMOdTtc@example.com,DevGglwkAwzcJDv St,cFU-bn-AeCd,RJerSdlDHmNHoFku,RtZxiUWOjY
2568-BRGYX,Male,0,No,No,jJUBEbtqMe,luQvNQvCSX@example.com,ArowMUGQzmhuNIA St,tdk-qD-sSvm,ifeaiLyiDCgrBrGr,wcCkJVbSqA
3084-DOWLE,Female,0,Yes,No,YQmTuGvvBJ,ZegFkuIGoQ@example.com,lhWzuRioKXsAnqZ St,UFZ-JX-uIoZ,monSiSKsrMaLVYyx,zNMeCoZbOx
1084-MNSMJ,Female,0,Yes,Yes,ONFiQxSqoy,iDcLfppTPq@example.com,alRylkzywvPdiWv St,Gor-KB-JsXt,BpoFuQxXbzdCaZWZ,iAXmVKOynR
7721-JXEAW,Male,0,Yes,No,fCkBylgRTf,XCAFyfIUis@example.com,ZHheoCzhaqaWBEk St,Ytv-Gp-Xxik,SCRnvlFSTxNXubRi,weaKTStOyI
7249-WBIYX,Male,0,Yes,No,LClOrsVXgK,bqjJrtJdoc@example.com,sQKWPAfFXvFtAKR St,dgq-dm-qhuN,riuzdgesDQPfpRPG,bpIfzZjyjL
4238-HFHSN,Male,1,Yes,No,VgYuZnVIMF,xyIjhbZKDT@example.com,umYCXoaiRUlsNlq St,LfR-ik-WxbJ,EjeMnsoFmhUgZsno,SYWvxhoWgt
6250-CGGUN,Male,0,No,No,ROEHSwcDDu,pVafcqfvYt@example.com,rXvKrwPpokuRBdL St,pCC-Zr-Vhwk,nyDNSdzAkvJzjbhC,xcMaBshVVy
5478-JJVZK,Female,0,No,No,OxcJaiUdiz,msovISDyls@example.com,gceOrPEftBvpuoC St,fCS-HU-hrzl,DcUnKglarxUiVZDO,lcgWxEMxvn
7596-IIWYC,Female,0,No,No,TZanQAhkyu,tjGbmuJepg@example.com,pIjHwLMDRjMHqPb St,gtF-oG-wnOW,lJUQtFtgpuTMSpUr,quILGQdhkJ
6567-HOOPW,Female,1,No,No,JcUrocxjYa,scNrepxtqH@example.com,nJDYwlRLVLKbHCE St,aGN-gi-ZSOs,xwljZPcWGKTtmxvZ,KoMoVJaJXK
9793-WECQC,Male,0,No,No,odzcdFavRC,JVpcYffdRX@example.com,ydlZyyGtTQGVUGr St,TFm-LM-srWJ,RFmOzkANxVjKHMTk,xNVLYcOeRv
4291-HPAXL,Male,0,No,Yes,eZKlXsPiaq,yCcgoXQBTA@example.com,JokgkBQrQQpyaHb St,jDm-yX-TRhx,WrfwacbGGVkwwgcH,QwNpzywPYv
8999-YPYBV,Male,0,Yes,Yes,lgmckhloWI,cIiJdjbYMi@example.com,whgUauxduhwMptV St,CHN-Aa-wGCD,FRhBSuBNASloYHGS,AgWmCDsNWQ
1839-FBNFR,Female,0,Yes,Yes,mutoALTpSR,uOZrmjdTWz@example.com,ecZEHrybvzGvbGm St,viX-jv-pBIl,RKeEdQhqOhbsYYXj,SkbNIsSldd
3164-AALRN,Male,0,No,No,lpdFKUyGaS,IGGatjuRMP@example.com,pxauJSTqyJKzwfe St,EuT-ek-UpWb,QVhNyRotmdyLrEri,lRJOGlEBqA
3071-MVJCD,Male,0,Yes,Yes,poqFuSfPCb,QQfcgslNtT@example.com,EFhVjrTpHvLifGi St,lCM-vu-NRZc,wTypjXAsxsdLxJSP,aobdsywkgY
1697-BCSHV,Female,0,Yes,Yes,ZLxTXBdqzZ,dcaJKMvLug@example.com,svDcltqxSkDSeSE St,cZr-xf-DFxQ,WwNBEmBFHUoiiQet,NqdGwqBxGV
0562-KBDVM,Female,0,No,No,qDIIhgaifJ,KXUpGpHQul@example.com,DSbFgdRJowGmGPS St,IUQ-GC-wOrP,NsuZrTjpWzqcEbqF,AtYMTbarts
1131-SUEKT,Male,0,Yes,Yes,PnqAOBMgZp,SfTklpdcpY@example.com,OdPSjvrIYgJJctj St,aAC-aS-qDjd,HyCarClcHlRmwGCV,UVviAwLmur
3717-OEAUQ,Male,0,No,No,MalRYQlEFw,DkmpnzSydB@example.com,jvWZuzpbPPpgoGA St,qvD-xa-BkJN,kGIhQkjkHyjYMyQI,dHAfGepyuI
4538-WNTMJ,Female,0,Yes,Yes,BkEkBzNnyq,MTvJKFoFEj@example.com,zRvuoCmNCQCJlog St,NVC-Al-XJHO,JixHUuFckstvJIjm,ywIlifuImz
3334-CTHOL,Female,0,No,No,KZsZfcgyXR,TigTPfXJay@example.com,fSnzyFyffDzRzXu St,Dda-ez-qINX,awObJmXWOvBwLUDH,vBnRVdDnPs
